RawText,Polarity,ReviewScore
가격 대비 성능이 훌륭한 보급형 폰이라서 좋네요. 외관에 흠집 없는 새 제품 맞고 전원 켜니 이상없이 잘 작동해서 만족합니다. 블링블링한 블루 컬러가 고급스러워서 마음에 쏙 들어요. 다만 구성품으로 충전기가 없는 건 너무 원가절감 아닌가요? 섭섭합니다.,긍정,5
주사율 120Hz 지원으로 화면 전환이 매끄러워진게 체감 되서 만족합니다. 사이즈도 적당해서 손에  쏙 들어와서 좋아요. 다만 앱 쓸 때는 괜찮은데 카메라만 켜면 버벅거려서 속도가 빠른 것 같지는 않아서 아쉬워요.,긍정,4
가벼워서 손목에 무리 안가서 좋아요 아들램이가 화면 사이즈가 커서 영상 보거나 게임할때 좋다고 하네요,긍정,5
가성비 좋아서 만족하고 있습니다. 성능은 플래그쉽이랑 비교해도 전혀 딸리지 않아서 좋아요,긍정,5
플래그십 절반 가격에 저렴하게 잘 산 것 같아요. 처음 사용할 때 살짝 버벅거렸는데 세팅을 바꿨더니 빠르고 쾌적해져서 만족합니다. 기본 저장 용량도 넉넉해서 좋고 화면 사이즈도 커서 눈이 시원시원하고 배터리도 진짜 오래가서 마음에 들어요. 사용 초기에는 미세한 발열감이 느껴졌지만 이후에는 괜찮았습니다.,긍정,5
가격 대비 품질이 만족스러운 자급제 폰입니다. 디스플레이 면적이 넓어 좋고 화질도 120hz 주사율 지원으로 부드럽고 선명해서 마음에 들어요. 카메라도 손떨림 방지 기능 지원해서 막 찍어도 잘 나오고 배터리도 하루 종일 써도 절반이상 남아있어 좋네요. 다만 구성품에 충전기가 없다는 것과 이어폰 꽂는 곳이 없어져서 아쉬워요.,긍정,4
"고가의 상위 기종 뺨치는 고퀄리티 품질이라 좋고 알뜰 요금제 사용으로 가격적으로도 이득이라 마음에 듭니다. 보급형이지만 동작 속도도 빨라서 흐뭇하고, 화면 사이즈도 커서 영상 볼 때 만족감이 큽니다.",긍정,5
보급형이지만 성능이 대폭 향상되어 만족스럽습니다. 기존 폰 데이터 백업도 빠진 것 없이 간편하게 되니 너무 편해요. 사은품으로 케이스 안 주신 건 섭섭합니다.,무반응,5
생각보다 가격이 조금 나가서 고민됐어요 흠 ㅠ 그래도 화질이 선명해서 잘보여 좋아요,무반응,4
선명한 고해상도화질로 화면이 잘보여요 다각도로 비춰주어 사각지대도 걱정없어요,긍정,5
발열현상이 없어서 장시간 사용 가능합니다 굿굿 디자인이 심플하고 멋져요^^,긍정,5
좋은 가격에 잘 샀다는 생각이 드네요 배터리 소모가 빠른편이라 저전력 기능이 작동있는지 의심이 가요,무반응,5
설치한지 일주일 좀 지났는데 전원이 켜지지 않네요... ㅠㅠ  졸음방지 음성안내 기능이 생각보다 도움이 되지 않고 별로예요...,부정,4
전방보다 후방 카메라 녹화분이 뿌옇게 보여서 마음에 안들어요 폰과 연동이 되다 안되다해서 실망스러워요,부정,5
화질은 흐릿하고 깨끗하지 않아서 실망.... ㅠㅠ 디자인도 사진과 다르게 촌스럽고 싼티가 너무 나네요...,부정,4
빠른 배송 좋아요. 디자인 간결해서 맘에 들고 주차된 차량 충격 세기도 알려주는 기능 신선하네요. ^^,긍정,4
화면은 노이즈도 없고 깨끗해 좋아요 그리고 주변에서 발생하는 소리도 녹음이 잘되어서 만족해요. 앞차 출발시 미리 알려주는 것도 마음에 듭니다. 잘쓸게요^^,긍정,5
할인찬스로 득템~ 좋아요. 견고함은 부족해 보여 파손에 신경써야해서 별로입니다.,무반응,5
할인 이벤트 혜택받아서 값싸게 구매해 만족해요 배송도 생각보다 일찍와 감사해요  화질도 고화질이라 선명하게 잘보이고  좋네요^.^,긍정,5
쿠폰할인으로 대폭 싼값에 구입해 만족해요. 배송은 빨라서 좋네요 그리고 사은품으로 의자보내주어서 감사해요,긍정,5
할인 혜택이 듬뿍이라 가격 넘 좋아요. 다만 생각보다 무게가 가볍지 않아 속상합니다.,무반응,4
배송은 엄청 빠름이네요. 화질은 깨짐없이 완벽해서 좋네요. 스마트 타임랩스 기능이 있어 장거리 녹화도 잘되니 좋네요.,긍정,5
택배는 빠르게 잘받아서 만족해요 저전력이라 배터리도 오래가서 좋고 상시녹화로 24시간 언제나 촬영가능해 마음에 들어요,긍정,5
앞차 출발과 차선이탈시 경보음 안내기능으로 운전이 더 수월하네요~ 다만 녹화된 영상 화질이 그리 깨끗한 편은 아니라서 아쉬워요..,무반응,4
메탈 소재라 오소소 소름이~ 안좋네요. 화면 터치감도 팍팍해 별로입니다.,부정,5
용량도 넉넉하게 주어서 좋고 사은품으로 GPS도 챙겨주시고 정말 대만족이네요,긍정,5
"음성안내 기능이 무엇보다 마음에 들지만, 가끔 안내가 안나올 때가 있어서 아쉬워요.. 사진으로 봤을 때 보다 디자인이 썩 고급스럽지 않고 저가제품 같아서 별로..... ㅠㅠ",무반응,5
디자인은 깔끔하니 너무 괜찮네요~ 가성비도 괜찮은데 출장비까지 포함 하면 거기서 거기네요,긍정,5
배송은 빨라서 좋고 기사님도 친절해 만족해요 차선이탈을 경보음으로 알려주어서 좋은데 화각이 다른제품보다 좁아서 별로네요,무반응,5
OOO 처음 이미지 대 만족~ 믿음이 생겨요. 생생한 촬영 영상을 보니 성능도 좋고 티끌까지도 보일것 같은 선명한 화질이 좋네요.,긍정,5
장거리 영상도 녹화 가능하고 성능 좋네요~ 아쉬운 점은 디자인이 세련된 느낌이 없어요~,무반응,5
배송은 하루만에 와서 좋아요 블박이 있어서 운전중 사고도 미연에 방지되고 아무튼 편리하고 굿입니다. 다만 화질은 가격대에 비해 조금 떨어져 기운이 빠지네요,무반응,5
할인혜택~ 타사이트는 못 따라올만큼 싸게 사서 좋아요. 선명한 퍼포먼스는 아닌걸로~ 야간엔 화질 흐리고 안좋아요. ㅜ.ㅜ,무반응,5
해상도가 좋아 야간에도 보기 좋네요~ 충격 민감도까지  좋아 다 촬영 잘 되네요~,긍정,5
써보니 더 믿음 가는 OOO 재구매 필수~ 화질은 고화질 영화보는듯~ 깨끗해서 좋아요.,긍정,5
화면은 이전 제품보다 더 맑고 깨끗해져 맘에들어요 그리고  작은 충격에도 충격녹화가 작동해 든든하네요 기사님도 친절해 감사해요,긍정,5
화면 크기가 큼지막해서 안내 영상 보기가 좋네요~~ 화질도 선명하고 아주 우수합니다. 주행 속도와 카메라가 찍히고 있는 위치 안내도 아주 정확해서 만족스러워서 강력추천 합니다!,긍정,5
QHD로 화질 선명하고 보기 좋군요~ 동작시 촬영 민감하게 잘 되는등 기능 만족입니다,긍정,5
화질은 고해상도를 지원해 생각보다 맑고 깨끗해 좋아요 때마침 할인가격에 잘 구매한것 같아 만족해요,긍정,5
생동감 넘치는 깔끔한 화질에 만족합니다. 사이즈도 작아서 있는듯 없는듯 해서 좋아요.,긍정,5
눈으로 보는듯한 현실적인 화질이 좋아요. 좋은 블박 최저가로 산것 같아 흐뭇~,긍정,5
화질은 밝고 좋아요~ㅎㅎ 근데 사이즈가 작은 듯하여 아쉽군요,무반응,5
배터리 방전기능이나 차선이탈 경보기능 등 블랙박스 성능이 아주  우수해서 만족스럽네요. 근데 화질이 어둡고 선명하지 않아 너무 답답하네요ㅠ,무반응,5
OOO 만족감 최고!!! 다시는 없을 브랜드 작동이 잘되어 영상 잘 찍는거 보니 아주 신기합니다.,긍정,5
가격은 최저가로 구입해 득템한 것처럼 기분이 날아갈듯해요  밤에도 대낮 처럼 화질이 선명해서 굿~~,긍정,5
가성비 좋은 제품으로 잘 구매해서 아주 만족스러워요! 어린이보호구역 안내를 받을 수 있어서 속도조절이 수월하나 가끔씩 안내가 나오지 않아서 아쉽네요~,긍정,5
타 사이트 통 틀어서 가격이 너무 좋아서 만족합니다~ 소재가 매끄러워서 기스가 많이 나서 아쉽네요.,무반응,5
하자나 다른 문제없는 품질좋은 제품이라 만족스러워요~ 가성비 좋은 블랙박스 구입했네요~~ 추천합니다^^,긍정,5
가격은 할인가로 구입해 저렴해서 좋고 터치하면 반응속도도 빨라서 마음에 들어요,긍정,5
예전 모델보다 ai충격 안내 기능도 있고~ 성능이 훨씬 좋아져서 만족! 그런데 제품을 만져보면 발열이 있어서 금방 고장날까 두렵네요,무반응,5
녹화영상 확인하는 방법이 쉽고 간편하네요~~ 탁한 색감이 아쉽지만 화질이 선명해서 그럭저럭 쓸만해요.,긍정,5
제품 가격을 저렴하게 구매했다고 생각했는데 설치비용까지 하면 거기서 거기네요~ 소재가 매탈 비슷한 소재라 기스가 나면 티가 확 나서 별로네요,무반응,5
"2채널인데도 전력 소비량이  적어 아주 좋아요~ 차선 이탈 경보, 앞차 출발 알림 기능도 좋아요~ 화질도 너무 깔끔해서 좋구요~",긍정,5
차선 이탈 하면 바로 알려주는 기능까지! 네비가 따로 필요 없어요 ~디자인이 약간 올드한 느낌이 없지 않아 있어서 별로에용,무반응,5
"주행속도 안내가 가끔씩 안나올 때가 있어서 아쉽네요. 제품 외관에 스크래치가 살짝 나 있어서 아쉽지만, 작동 문제는 없어서 만족합니다.",무반응,5
ooo블랙박스는 항상 만족이에요~ 최고^-^ 그런데 메모리 용량이 적어서 수시로 포맷 해야 되는 단점이.. 큰 용량으로 다시 구매해야 되겠네요,무반응,5
충격을 받으면 바로 저장 되는 기능이 있어 기대 이상이네요~ 그런데 메모리가 작아서 장거리 운전할 때 녹화가 안될때가 있어요 ㅠㅠ,무반응,5
화질 진짜 선명해서 야간에도 차 번호판이 잘 보이네요~ 하자 없이 작동도 너무 잘되니 좋아요><,긍정,5
마감 처리가 아주 깔끔하니 제품 퀄리티가 대박이네요~ 그런데 터치감이 부드럽지 않아서 조금 아쉽네요,무반응,5
저렴한 금액에 구매했어요~^^  방전이 빨리 되니 별로..,무반응,5
과속 카메라 감지를 너무 잘 해줘서 마음에 듭니다!! 그런데 배터리가 오래가지 못하네요.. 방전이 됐어요,무반응,5
과속 카메라 안내도 나오니 네비가 따로 필요가 없어요~ 성능 굿 :) 거기다가 화질까지 선명하니 야간 주행도 끄떡 없습니다,긍정,5
디자인이 심플해서 장착하고 나니 깔끔하고 좋네요~ 그런데 소재는 매탈이라 스크래치 표시가 많이 나네요,무반응,4
화질이 또~렷해서 야간에 번호판도 아주 잘 보입니다~ 아쉬운 건 제조 날짜가 좀 오래됐네요... 제품에 이상 없길 바랍니다.,무반응,5
반짝반짝 빛이 나는 디자인이네요~ 해상도가 낮은지 화질이 좋지는 않군요,무반응,5
"번호판 확대 기능도 있고, 졸음 운전 예방 시스템도 있어요~ 기능 짱 !! 거기다가 작동도 문제 없이 너무 잘되니깐 마음에 들어요~",긍정,5
화질이 밝고 또렷해서 아주 좋습니다~~~ 제품 조작법도 쉽고 터치감도 너무 좋아요!,긍정,5
충격 감지 반응 속도가 굉장히 빨라서 만족! 거기다가 화질도 너무 깨끗하고 좋아서 만족합니다^-^,긍정,5
화질 선명하고 또렷하니 베리 굿굿 :) 멘트 안내도 잡음 없이 또랑또랑 아주 잘 들려서 좋습니다,긍정,5
제품을 싸게 산 거 같아서 신나했는데 웬걸.. 설치비용에 이것저것 또 포함.. 결국 가격이 비싸짐;; 게다가 같이 온 메모리도 용량이 작아서 또 큰 메모리로 바꿔야겠어요;;;,부정,5
후방부분에 선이 제대로 마감되지 않아서  기분이 별로네요. 그리고 부팅도 너무 느려서 답답했어요~,부정,4
화질도 깨끗하고 잘 보여서 매우 좋아요!!  작동도 너무 잘 되고 녹화도 굉장히 잘되서 만족해요~,긍정,5
터치가 눌러도 잘 안 먹혀서 짜증나네요 ㅠ 거기다가 제품 색상도 실물이 더 칙칙한 게 별로네요,부정,5
야간에 번호판 식별도 가능하니 화질은 아주 만족~ 그런데 개인적으로 사이즈는 큰 느낌이라 시야를 가리네요 ㅠㅠ,무반응,5
다양한 성능의 상품이라 엄청 만족스러워요.특히 앞차출발알림기능이 너무 맘에 듭니다. 화질도 너무 선명해서 보기 좋아요!!,긍정,5
"기능이 다양해서 마음에 들어요~ 차선 변경 알림, 과속 카메라 감지 등등 ~ 거기다가 화질도 선명해서 사고 났을 때 상대방 번호판도 잘 보이고 아주 안심이겠어요~",긍정,4
기존것을 제거할때는 추가비용이 발생해 별로네요 그래도 시동켜면 번개부팅되어서 만족해요,무반응,5
이벤트가 있어서 저렴한 가격으로 구매해서 완전 신남>< 그런데 낮에는 괜찮은데 야간에 화질이 너무 뿌옇게 나오네요..,무반응,5
블랙박스 화질도 노이즈없고 선명해 좋아요 그리고 블랙박스 설정도 정말 간단하고 쉬워서 좋네요 기사님도 친절하게 설명해 주어서 감사해요,긍정,5
블랙박스는 직접 설치해서 잘 사용하고 있습니다. 근데 시동을 끄면 블랙박스가 자꾸 꺼지는 바람에 너무 불편합니다. 불량제품 받은 것 같아요.,무반응,5
이상없이 잘 작동하니 만족이예요~ 센서도 예민하고 전반적인 기능 좋은데 특히 과속 단속 알림 기능이 맘에 들어요~~^^,긍정,5
ooo블랙박스 브랜드 중 진짜 최고임 :) 딱 한 가지 아쉬운 건 디자인이 좀 세련됐으면 좋겠음~ 약간 촌스러운 느낌이 있음 ㅠ,무반응,5
"초 전력 모드, 과속 카메라 감지 등 기능이 다양해서 좋아요~ 그런데 안내 소리가 볼륨을 최대치로 키워놔도 작게 들리네요 ㅠㅠ",무반응,5
해상도가 별로 안좋아서 녹화영상 확대시 찌그러지고 흐릿해 번호판 감별이 잘 안되네요ㅠㅠ 구매후 가격도 내려서 속상하네요ㅠ,부정,4
핸드폰으로 영상확인이 가능해서 좋네요 배송도 주문하고 바로 와서 좋네요 차선이탈하면 삐익삐익 경보음 울려서 좋네요,긍정,5
사은품 sd카드까지~ 빵빵하게 챙겨주시니 판매자님 센스 짱^^ 최근에 만들어진 신제품이라 아주 따끈따끈~ 너무 좋네요,긍정,5
과속단속알림 기능과 앞차출발알림 기능 두가지가 작동되지 않아서 너무 속상합니다ㅠ 그리고 화질 자체도 그리 깨끗하지 않아서 화면을 정확히 볼 수 없네요ㅠ,부정,1
이틀만에 전원 꺼짐.. 품질이 완전 꽝꽝 !! 야간에는 화질이 모자이크처럼 나오더니.. 진짜 가지가지 하네요,부정,1
화질이 선명하니 사람 얼굴까지 잘 보이고 마음에 듭니다~ 그러나 터치가 잘 안 먹혀요 꾹꾹 눌러야 먹히네요.. ㅠㅠ,무반응,5
기사님이 설치도 빨리해주어서 만족해요 블박도 이전 모델보다 반응도 빨라서 좋고 화질은 선명한게 최고네요,긍정,5
혼자서 설치했는데 너무 복잡하고 까다로워서 시간 낭비 겁나함;; 설치하고 나니 화질은 또 왜 이 모양인지.. 코 앞에 차 번호판도 인식 못함.;;;,부정,5
조작 방법이 어렵고 복잡해서 구매한 거 후회 중.. 거기다가 사이즈도 큰 편이라서 눈에 거슬림.. ㅠㅠ,부정,2
배송은 빠르게 와서 만족해요 기사님도 친절하게 설치해주어서 감사해요 기능이 정말 다양하게 많아서 놀랬어요 그런데 디자인은 조금 최신식은 아닌것 같아 별로네요,무반응,4
"ai 충격 안내 , 차선 이탈 방지 안내 등등 성능이 좋아서 아버지가 너무 좋아하십니다. 그런데 메모리 용량이 작아서 수시로 포맷을 해야하니.. 너무 번거롭네요",무반응,5
시동 걸자마자 부팅까지 완료 되니 성능이 넘 좋아요^^ 가격도 쿠폰 할인 까지 받아서 저렴하게 구매 최고네용 ><,긍정,5
가격은 저렴하게 잘 샀어요~ 하지만 녹화된 영상 화질이 흐려서 생각보다 별로예요ㅜ,무반응,5
영상화질은 그냥저냥 그래요 그리고  제품은 이상없고 잘 작동해 만족해요,긍정,5
야간주행중에도 고선명도의 시인성을 갖고 있어서 대만족입니다! 그치만 부팅속도가 너무 느려서 좀 실망이네요.,무반응,5
설치도 방법도 간단해서 빠르게 장착했네요^^ 화질이 별로 안 좋아요~ 뿌옇게 나오니.. 답답하네요,무반응,5
"와이파이 연동 빠른 속도로 아주 잘됩니다 굿~~ 가격도 아주 착해서 마음에 들고요!! adas기능, 차선 이탈 방지 기능등~ 다양해서 훌륭합니다!! 화질까지 선명하니 지인들한테 추천하고있어요~",긍정,5
설치도 깔끔하게 해주어서 감사해요 무엇보다 화질이 정말 짱~입니다. 그런데 제품에 스크래치도 있고 찍힌 자국도 있어서 별로네요,무반응,5
할인 행사하고~ 카드 할인까지 다 써서 합리적인 가격에 구매!! 단점이 있는데 소재가 광나는 소재라 스크래치가 뚜렷하게 보여요 ㅠㅠ,무반응,5
할인가로 최대한 싸게 구입해서 만족해요 와이파이로 작동되어서 이전 모델보다 편하네요,긍정,5
오작동 없이 작동이 아주 잘되니 만족스럽네요~ 그런데 충격 받은 게 없는데 충격 방지 기능이 가끔씩 오류가 생겨서 답답하네요,무반응,5
음성으로 안내해주는  졸음운전예방시스템 기능은 너무 유용하게 잘 사용하고 있습니다. 근데 외관 디자인이 좀 투박해서 아쉬웠어요~,무반응,5
블랙박스 작동이 잘되서 좋고 녹화도 잘됩니다^^ 디자인도 심플해서 좋아요!,긍정,5
가격은 할인을 많이 받아서 싸게 구입해 기분이 정말 최고네요기능도 다양하고 카메라도 민감하고 마음에 들어요 설치도 친절하게 해주어서 감사해요,긍정,5
가격이 아주 싼 가격이어서 만족합니다.  낮뿐만 아니라 야간 주행에도 영상 화질이 너무 우수해서 맘에 듭니다.,긍정,5
좋은가격에 잘구매했어요..추워선지 뚜껑을 여니 상단이 얼어있네요..그래도 잘 세탁되서 너무 좋아요,긍정,100
순하고. 부드러운. 천으로. 하니 깔끔하네요. 향기도 부드러워서 좋습니다,긍정,80
잘사용하고있어요 용량도많아서 지인들에게도 사용해보라구 나누어주고했내요 사용해본사람들이구매하고 저도 제구매할려구요  샤워기필터기는 효과가 눈으로확연하게 보이는게 우리가사용하는물이얼마나 안좋은지 알겠더군요,긍정,100
가격이 많이 올라서 비싸졌네요. 사은품도 너무 적게 보내주었구요. 리뉴얼 전이  향도 더 좋았던 것 같아요.,부정,100
향도 좋고 고농축이라 적게 사용해도 효과가 있네요 엄청 만족하면서 사용중입니다 많이 파세요,긍정,100
언제나~~~OOO은 실망을 시키지  않네요~~~~   빨래후  향도  좋구~~~   유연제를 따로 안 넣어도 빨래한  느낌이  들어서  좋아요~~,긍정,100
빨래가 말라도  향이그윽하게 남고요 OO도 만이 들어있어 더 좋네요 둘다 찐이예요.^^ 항상 감사합니다,긍정,100
OOO씨 이미지가 좋아서 구매했는데 구성이 알차게 들어있네요 용기도 다른 세제처럼 안생겨서 더 맘에 들어요~ 기존세제가 남아있는데 향기가 은은하니 좋네요~ 사은품으로 주신 가방도 잘쓸께요~~,긍정,100
집에서 쓰던 세제보다 이 제품은 많은 양을 써야 빨래가 되니 금방 다 써서  오래 사용할 수 있는 양은 아니네요. 환경에도 안좋을 듯 해서 비추입니다. OO쇼핑은 믿을 수 있는 제품을 판매해주심 좋겠어요.,부정,100
아이둘 키우는 엄마입니다~  세탁세제가 필요하던 참에 방송을 보고 OOO이 모델인 세탁세제?!! 기대를 갖고 구매했습니다~ 세제용기 모양이 제가 쓰는 세탁기 옆 틈새서랍에 쏙 들어가는 디자인이 너무 좋네요~!  다른 회사 처럼 크고 뚱뚱하고 손잡이 달린 용기는 저 서랍에 넣어볼 엄두도 안났을 겁니다~ㅎㅎ 그리고 친환경 세탁세제답게 재활용 분리배출이 용이하도록 용기 앞뒤 라벨을 뜯기 쉽게 표시해놓았네요!  분리수거를 열심히하는 저로써는 너무 좋은부분입니다~ㅎㅎ안심할수있는 성분이라 아이옷 어른옷 구분없이 빨래할수 있는 점도 너무좋습니다!,긍정,100
배송이 엄청 빠릅니다~~ 구성도 빵빵하니 많아서 좋고 보스턴백 유용할 듯 합니다~~~^^ 가격이 좀 비싸서 고민했지만 잘 샀네요.,무반응,100
"평소에 피부도 민감하고 냄새에 예민해요... 세제고르는데 꼼꼼한 편이에요...이 세탁세제는 일단 색소가 없는 투명한 색이구요,..자극이 거의없는 중성세제라고 하더라구요... 게다가 향도 세지 않고...방송보니까 알러지유발물질이 들어가지않은 향을썻다고 하더라구요...이런부분들이 좀 믿음이 가서 구매한것 같아요... 빨래를 몇번해보니까 전에 쓰던 세탁세제와 세척력은 별차이는 없습니다...친환경이고 중성세제라고해서 세척력이 떨어질 거라는 제 생각이 틀렸네요....주변사람들에게 추천해줄만한 좋은 세탁세제 입니다...!",긍정,100
추천받아서 사봤는데 이제 세탁세제는 이거로 정착합니다 향은 보통이지만 세척력은 좋아요!,긍정,100
"세제 용기가 세탁기 옆공간에 쏙 들어가네요 용기가 사각이라서 보관하기도 깔끔하고 고급져요 애들 셔츠에 눈때매묻은 진흙도 잘지워지네요!  동생네 세제 나눠주러갈때 같이 온 보스턴백에 넣어갔는데, 가방도 폭신하고 안에 넉넉하게담겨서 올땐 장본거 넣어왔네요~ 평소에들고다니기에 안성맞춤이에요 안감도 짱짱하고, 원단이좋은거같아요~ ",긍정,100
처음 구입한 제품입니다. 향기가 강해서 머리가 아프네요. 무난한 향을 좋아하는데 향이 독특해서 재구매 의사는 없습니다.,부정,100
세정제 뚜껑이  사용하자마자  지꾸열려서 안에 내용물이다 부서져서 쓰기불편하네요~고리부분이   끈으로 되어있으면 좋겠네요ㅜㅜ,부정,50
배송빠르고 좋네요. 3리터인데도 생각보다 크기가 아담해서 보관하기는 편한데 무거워서 들고 쓰기는 힘들어요.,무반응,100
과대광고~뿌려놓고 한참을 지나도 때가 하나도 지지않아요. 한통 시험삼아 꺼내놓고 나머지는 하나도 안썼어요. 완전 돈 아깝습니다. 절대사지마세요,부정,10
손잡이가 없어 미끄러워  놓치기 쉬워서 불편합니다. 품질대비 가격이 저렴하지 않습니다. 배송은 빠릅니다.,부정,50
지인께 선물로 보냈는데 향이 너무 좋고 거품도 풍성하다고 좋아하시네요 비싸게 구입했지만 만족하시니 다행입니다.,무반응,100
쓰기가 좀 불편하고 세척력도 OO과 비교해서 떨어지네요. 가격도 저렴하지 않은데 만족스럽지 않아서 재주문은 안합니다.,부정,100
배가부르듯이 부자된느낌 세제부자ㅋㅋ 써보진 않아서 질은   모르겠고 세탁도 잘되길바래요 빠른 배송 좋습니다.,무반응,100
냄새는 보통임 세정력도 우수하고 헹굼도 좋고 이가격에 3통에 사은품까지 빠르고 안전한 배송 너무 감사합니다.,긍정,100
항상 사용하는 제품이예요 사용해보면 알겠지만 가격대비 양은 좀 적어도  깨끗하게 잘 닦이고 헹굼도 잘 됩니다. 빠른 배송 감사합니다,무반응,100
OOO로 흰옷표백 하는데 사용하는데 기대만큼 하얗게 되지 않아서 아쉬워요. 가격도 저렴한 편은 아니예요.,부정,100
가스렌즈 후드 닦을려고 구매했어요 티비처럼 깨끗하게될지...기대됩니다 가격은 저렴하지 않지만 배송은 정말 빠릅니다.,무반응,100
OOO   이름도  상큼하지만   설겆이도  깨끗하게  잘  됩니다  굿~~^^♡ 다만 향이 좀 강해서 처음에 깜짝 놀랐습니다.,무반응,100
다른 제품에 비해 세척력이 우수하지 않은데 가격도 저렴하지 않아서 실망스럽네요. 빠른배송은감사합니다~ ,부정,100
상품평 둘러보고 좋아서 구매했습니다. 가격 저렴하고  성분도 나쁘지 않은 것 같아요. 세척력 좋으면 계속 사용하겠습니다.,무반응,100
처음 써봤는데 세척력이 좋지는 않네요. 가격이 저렴해서 반신반의하며 주문했는데 역시 실망스럽네요.,무반응,100
배송도 빠르고 향도 좋은데 택배 받으니 파우치 세제 하나가 터져서 상자를 다 적셨네요... 저렴한 상품도 아닌데 포장 배송에 신경 써 주세요.,무반응,70
그동안 무거운 세제 통 들고 낑낑대며 힘들게 사용했어서 시트 세제로 구매해 봤어요. 시트 한 장으로 해결할 수 있어서 너무 편하네요. 다만 세척은 원래 쓰던 액체 세제가 더 깨끗하게 되네요.,무반응,100
대용량이라서 걱정없이 오래 사용할 수 있어서 좋아요. 새거나 깨지는 일 없이 안전히 도착했습니다. 저렴하게 구입했습니다.,긍정,100
간편하게 사용하니 넘 편하고 좋아요ᆢ 빨래도 깨끗하게 잘되고요ᆢ 맘에 듭니다ᆢ 꼼꼼한 포장과 안전하 배송으로 터진 곳 없이 잘 받았습니다.,긍정,100
가격대비 만족하게 생각됩니다. 용량도 세탁기에 투입하기에 좋아요. 빠른 배송도 만족합니다. 감사합니다.,긍정,70
너무 마음에 들어요! 추천합니다. 향이 정말 좋아요~ 섬유유연제도 안 쓰고.건조기까지 돌렸는데도 은은한 향이 오래 남아 있어요!  캡슐 색상까지 사랑스러워요,긍정,100
옛날주택이라서 빨래를 널어도 좀꿉꿉했는데 향이너무좋아요~ 가격은 저렴하지 않지만 바꾸길 잘한것같아요~^^,무반응,100
오래가길 바랬건만 3일가면 다행입니다. 양쪽 화장실에 사용 중인데 한쪽은 또 너무 진하게 나옵니다. 신중히 고른건데 품질에 실망 이네요.,부정,100
향이 너무좋아요 흔하지않은 고급스러운 향 세탁도 잘됩니다 헹굼 린스 안써도 될듯합니다 배송도 빨라서 맘에 듭니다.  ,긍정,100
항상 사용하는거라서 고민없이 주문했습니다  향도 좋고 용량도 커서 한동안 걱정없이 사용 할 수 있으니 좋습니다.~잘쓸께요,긍정,100
품질 맘에 들어 쟁여 두고 씁니다. 세척력 너무 좋아요. 한꺼번에 사니까 한 번 살 때 가격 부담은 됩니다. OO 섬유유연제도 향 나쁘지 않아요. 맘에 듭니다.,긍정,100
저렴한 가격에 잘 샀어요.  양이 넉넉해서 쌓아놓고 쓸 수 있어 좋습니다. 잘 사용하겠습니다. 감사합니다.,긍정,100
최고최고에요 그릇 완전 뽀득득..소리나도록 닦임요^^  가격이 저렴하지 않고 향이 좀 강한거 빼고는 만족입니다.,무반응,100
캡슐형이라서 편리하게 쓸 수 있어서 좋지만 가격은 저렴하지가 않네요. 향도 제 마음에는 들지 않습니다.,무반응,100
저렴하게 구매해서 좋아요 원래 사용하던거고 사용하기 편리해서 잘 이용하고있어요 빠른 배송도 좋습니다.,긍정,100
쓰고 있는데 품질이 아주 좋은지 잘 모르겠네요.  향도 그렇게 잘 나지 않아요. 세탁력이 좋기를 기대해야겠어요.,무반응,60
탈취력 좋아요. 양도 많고 화장실과 싱크대 써봤는데 세정력 괜찮아요. 좀 비싼 감이 있어 다음에는 필요한 것만 하나씩 사서 써야하겠어요.,긍정,100
오늘 받자마자 세탁기와 배수구 청소 해봤어요 세탁기는 돌리고나니 찌꺼기 같은게  물빠질때 확실히 보여서 청소가 되는구나 싶었고 배수구는 눈으로 확인할수 있는 방법은 없지만 기분상 깨끗해진 느낌? 그리고 구성중에 젤 맘에 드는건 샤워헤드네요 안 그래도 필터샤워기 사려고 고민중이었는데 받자마자    기존 샤워헤드 분리하고 바로 끼웠습니다 적립금 받으면 필터랑 샤워헤드 하나 더 사서 저쪽 욕실도 바꾸려구요 잘 산거 같아요^^,긍정,100
OO만큼은 아니지만 은은한 향이 있네요  넘 편리하게 잘 사용할거 같아요~ 빠른 배송해주신 택배 기사님 감사합니다.,긍정,100
가격은 좀 비쌌지만 넉넉하니 다른 분들한테 선물해도 괜찮은것 같아요. 향이 좀더 진했으면 하는 바람이 있지만 잘 사용하겠습니다.,무반응,100
세탁클리너로 세척했는데 세척력이 뛰어나진 않네요.  배수구도 방송처럼 깨끗하게 청소가 잘되진 않아요,부정,80
시쿰함 향이 나서 마음에 들지 않습니다.  향도 생각보다 오래 지속되지 않아 실망스런 섬유탈취제네요.,부정,100
OOO상품이 생각보다 품질이 별로네요. 이번에 산 상품은 거품이 많이 안 올라와서 세척이 깨끗하게 되지 않았어요 ㅠ.,부정,100
택배가 두번 오는 실수가 있었어요. 더구나 가격이 최저가가 아니었네요. 세탁력도 지난번에 쓰던 것보다 떨어지는 것 같아요.,부정,60
